time_s,body_mass,leg_mass,pos_x,pos_y,pos_z,rot_e0,rot_e1,rot_e2,rot_e3,vel_x,vel_y,vel_z,prev_wp_x,prev_wp_y,prev_wp_z,next_wp_x,next_wp_y,next_wp_z,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
0,40,0.39,4.25,7.5,0.09,0.707107,-0,-0,-0.707107,0,0,0,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.004,40,0.39,4.25,7.5,0.089843,0.707107,0,0,-0.707107,0,0,-0.03924,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.008,40,0.39,4.25,7.5,0.0895291,0.707107,0,0,-0.707107,0,0,-0.07848,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.012,40,0.39,4.25,7.5,0.0890582,0.707107,0,0,-0.707107,0,0,-0.11772,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.016,40,0.39,4.25,7.5,0.0884304,0.707107,1.18208e-38,6.96584e-38,-0.707107,5.13535e-25,3.17826e-31,-0.15696,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.02,40,0.39,4.25,7.5,0.0876456,0.707107,-1.21e-37,3.66848e-37,-0.707107,-4.35831e-25,-2.69735e-31,-0.1962,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.024,40,0.39,4.25,7.5,0.0867038,0.707107,-6.88287e-38,4.77635e-37,-0.707107,5.91239e-25,3.65917e-31,-0.23544,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.028,40,0.39,4.25,7.5,0.0856051,0.707107,-1.76644e-37,7.48408e-37,-0.707107,5.91239e-25,3.65917e-31,-0.27468,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.032,40,0.39,4.25,7.5,0.0843544,0.707107,8.79286e-06,1.08056e-05,-0.707107,4.9385e-25,-6.46235e-27,-0.312688,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.036,40,0.39,4.25,7.5,0.0830003,0.707107,4.55024e-06,-2.20816e-06,-0.707107,1.86533e-07,-1.81629e-06,-0.338507,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.04,40,0.39,4.25,7.5,0.0817033,0.707107,-2.1372e-05,-3.40766e-05,-0.707107,-3.03287e-06,4.53605e-06,-0.324272,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.044,40,0.39,4.25,7.5,0.0805924,0.707107,-0.000157093,-0.000155091,-0.707107,-6.45846e-06,3.83458e-05,-0.277714,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.048,40,0.39,4.25,7.5,0.0796847,0.707107,-0.000165088,-0.000154934,-0.707107,2.60904e-06,0.000193521,-0.226918,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.052,40,0.39,4.25,7.5,0.0790755,0.707107,-9.82902e-05,-5.83969e-05,-0.707107,0.000138056,0.00021321,-0.152312,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.056,40,0.39,4.25,7.5,0.0787261,0.707107,-1.58198e-06,0.000106339,-0.707107,0.000170565,-9.35213e-06,-0.0873394,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.06,40,0.39,4.25,7.5,0.0786336,0.707107,-2.09568e-05,0.000156965,-0.707107,0.000221008,-0.000221878,-0.0231352,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.064,40,0.39,4.25,7.5,0.0786815,0.707107,-0.000115319,0.000148424,-0.707107,0.000385565,-0.000284111,0.0119701,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.068,40,0.39,4.25001,7.5,0.0787643,0.707107,-0.000166506,0.000143033,-0.707107,0.000467964,-0.000156322,0.0206977,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.072,40,0.39,4.25001,7.5,0.079002,0.707107,-0.000172581,0.000172605,-0.707107,0.000556851,2.96193e-05,0.0594475,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.076,40,0.39,4.25001,7.5,0.0792242,0.707107,-0.000192009,0.000208351,-0.707107,0.000624607,-6.97075e-05,0.0555273,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.08,40,0.39,4.25001,7.5,0.0793706,0.707107,-0.000230442,0.000228213,-0.707107,0.000688605,-9.60049e-05,0.0366188,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.084,40,0.39,4.25002,7.5,0.0794745,0.707107,-0.000100864,0.000391565,-0.707107,0.000749186,-5.82308e-05,0.0259804,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.088,40,0.39,4.25002,7.5,0.0795067,0.707107,-2.73273e-05,0.000491532,-0.707107,0.000751917,-0.000153569,0.00803055,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.092,40,0.39,4.25002,7.5,0.0794503,0.707106,5.24945e-05,0.000578755,-0.707107,0.000752428,-0.000247862,-0.0141011,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.096,40,0.39,4.25002,7.5,0.079373,0.707106,-3.23373e-05,0.000512507,-0.707107,0.000732922,-0.000423841,-0.0193161,4.25,7.5,0.09,4.25,-7.5,0,0,0,0,0,0,0
0.1,40,0.39,4.25003,7.49999,0.0793063,0.707106,-0.00015448,0.000418093,-0.707107,0.000723949,-0.000196135,-0.0166847,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.104,40,0.39,4.25003,7.49999,0.0792355,0.707082,-0.00646534,-0.00587242,-0.707078,0.000727487,9.00209e-05,-0.0176942,4.25,7.5,0.09,4.25,-7.5,0,117.485,117.485,117.486,117.486,117.485,117.485
0.108,40,0.39,4.25003,7.50037,0.0844235,0.707115,1.12591e-05,0.00043825,-0.707099,0.00103739,0.094569,1.29699,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.112,40,0.39,4.25004,7.50075,0.0894767,0.707124,0.000176973,0.00044026,-0.70709,0.00102952,0.0940399,1.26331,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.116,40,0.39,4.25004,7.50113,0.094373,0.707108,-0.00591853,-0.0058196,-0.707057,0.00102952,0.0940399,1.22407,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.12,40,0.39,4.25005,7.5015,0.0991123,0.707113,-0.0057523,-0.00581774,-0.707053,0.00102952,0.0940399,1.18483,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.124,40,0.39,4.25005,7.50188,0.103695,0.707039,-0.011847,-0.0120773,-0.706972,0.00102952,0.0940399,1.14559,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.128,40,0.39,4.25006,7.50225,0.10812,0.707042,-0.0116806,-0.0120755,-0.706972,0.00102952,0.0940399,1.10635,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.132,40,0.39,4.25006,7.50263,0.112388,0.706911,-0.0177742,-0.0183342,-0.706841,0.00102952,0.0940399,1.06711,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.136,40,0.39,4.25006,7.50301,0.1165,0.706912,-0.0176077,-0.0183323,-0.706844,0.00102952,0.0940399,1.02787,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.14,40,0.39,4.25007,7.50338,0.120454,0.706724,-0.0236999,-0.0245896,-0.706665,0.00102952,0.0940399,0.98863,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.144,40,0.39,4.25007,7.50376,0.124252,0.706723,-0.0235334,-0.0245876,-0.706671,0.00102952,0.0940399,0.94939,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.148,40,0.39,4.25008,7.50413,0.127893,0.706477,-0.0296238,-0.0308428,-0.706443,0.00102952,0.0940399,0.91015,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.152,40,0.39,4.25008,7.50451,0.131376,0.706474,-0.0294574,-0.0308405,-0.706453,0.00102952,0.0940399,0.87091,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.156,40,0.39,4.25008,7.50489,0.134703,0.706171,-0.0355457,-0.0370931,-0.706175,0.00102952,0.0940399,0.83167,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.16,40,0.39,4.25009,7.50526,0.137873,0.706165,-0.0353794,-0.0370906,-0.706189,0.00102952,0.0940399,0.79243,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.164,40,0.39,4.25009,7.50564,0.140885,0.705805,-0.0414653,-0.04334,-0.705863,0.00102952,0.0940399,0.75319,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.168,40,0.39,4.2501,7.50602,0.143741,0.705797,-0.0412992,-0.0433371,-0.70588,0.00102952,0.0940399,0.71395,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.172,40,0.39,4.2501,7.50639,0.14644,0.705379,-0.0473824,-0.0495826,-0.705504,0.00102952,0.0940399,0.67471,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.176,40,0.39,4.2501,7.50677,0.148982,0.70537,-0.0472166,-0.0495794,-0.705525,0.00102952,0.0940399,0.63547,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.18,40,0.39,4.25011,7.50714,0.151367,0.704895,-0.0532967,-0.0558205,-0.705101,0.00102952,0.0940399,0.59623,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.184,40,0.39,4.25011,7.50752,0.153595,0.704883,-0.0531314,-0.0558167,-0.705125,0.00102952,0.0940399,0.55699,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.188,40,0.39,4.25012,7.5079,0.155666,0.704351,-0.0592081,-0.0620528,-0.704652,0.00102952,0.0940399,0.51775,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.192,40,0.39,4.25012,7.50827,0.15758,0.704337,-0.0590431,-0.0620485,-0.704679,0.00102952,0.0940399,0.47851,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.196,40,0.39,4.25013,7.50865,0.159337,0.703748,-0.0651161,-0.068279,-0.704157,0.00102952,0.0940399,0.43927,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.2,40,0.39,4.25013,7.50902,0.160937,0.703732,-0.0649518,-0.0682741,-0.704188,0.00102952,0.0940399,0.40003,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.204,40,0.39,4.25013,7.5094,0.16238,0.703086,-0.0710207,-0.0744984,-0.703617,0.00102952,0.0940399,0.36079,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.208,40,0.39,4.25013,7.5099,0.164376,0.703258,-0.0690584,-0.0726889,-0.70383,-0.000144748,0.124769,0.498837,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.212,40,0.39,4.25013,7.5104,0.166214,0.70277,-0.0733272,-0.0771055,-0.703414,-0.000144748,0.124769,0.459597,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.216,40,0.39,4.25013,7.51096,0.168149,0.703018,-0.0707178,-0.0746138,-0.703703,-0.00090768,0.139304,0.483766,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.22,40,0.39,4.25013,7.51151,0.169927,0.70259,-0.0743385,-0.0783462,-0.703351,-0.00090768,0.139304,0.444526,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.224,40,0.39,4.25012,7.51207,0.171548,0.70284,-0.0717301,-0.0758544,-0.703645,-0.00090768,0.139304,0.405286,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.228,40,0.39,4.25012,7.51263,0.173012,0.702405,-0.0753512,-0.0795851,-0.703289,-0.00090768,0.139304,0.366046,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.232,40,0.39,4.25011,7.51318,0.17432,0.702658,-0.0727438,-0.0770932,-0.703589,-0.00090768,0.139304,0.326806,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.236,40,0.39,4.25011,7.51374,0.17547,0.702214,-0.0763654,-0.0808221,-0.703229,-0.00090768,0.139304,0.287566,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.24,40,0.39,4.25011,7.5143,0.176463,0.70247,-0.0737589,-0.0783299,-0.703534,-0.00090768,0.139304,0.248326,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.244,40,0.39,4.2501,7.51486,0.1773,0.702018,-0.077381,-0.082057,-0.703171,-0.00090768,0.139304,0.209086,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.248,40,0.39,4.2501,7.51542,0.177997,0.702282,-0.0747326,-0.0795121,-0.703486,-0.000947213,0.139872,0.174309,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.252,40,0.39,4.2501,7.51598,0.178537,0.701828,-0.0783122,-0.0831847,-0.703125,-0.000947213,0.139872,0.135069,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.256,40,0.39,4.25009,7.51655,0.179043,0.702132,-0.0753506,-0.0802984,-0.70348,-0.00124074,0.144045,0.126352,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.26,40,0.39,4.25009,7.51713,0.179391,0.701712,-0.0786171,-0.0836283,-0.703154,-0.00124074,0.144045,0.0871118,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.264,40,0.39,4.25008,7.51773,0.179741,0.702066,-0.0752579,-0.0802844,-0.703558,-0.00173593,0.150596,0.0873803,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.268,40,0.39,4.25007,7.51833,0.179933,0.701696,-0.0781275,-0.0831563,-0.70328,-0.00173593,0.150596,0.0481403,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.272,40,0.39,4.25006,7.51895,0.180025,0.702066,-0.0746326,-0.0796415,-0.703698,-0.0019564,0.153387,0.0228932,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.276,40,0.39,4.25006,7.51956,0.179959,0.701716,-0.0773678,-0.0823425,-0.703441,-0.0019564,0.153387,-0.0163468,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.28,40,0.39,4.25005,7.52018,0.179761,0.702088,-0.0738194,-0.0787524,-0.703862,-0.00204059,0.154467,-0.0496869,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.284,40,0.39,4.25004,7.5208,0.179405,0.701749,-0.0765025,-0.0813783,-0.703614,-0.00204059,0.154467,-0.0889269,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.288,40,0.39,4.25003,7.52142,0.178918,0.702125,-0.0728942,-0.0777039,-0.704038,-0.00214102,0.155837,-0.121609,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.292,40,0.39,4.25002,7.52204,0.178275,0.701798,-0.0755189,-0.080246,-0.703802,-0.00214102,0.155837,-0.160849,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.296,40,0.39,4.25001,7.52267,0.177577,0.702188,-0.0716603,-0.0763298,-0.704251,-0.00232365,0.15699,-0.174603,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.3,40,0.39,4.25,7.5233,0.176721,0.701888,-0.0740366,-0.0786305,-0.704052,-0.00232365,0.15699,-0.213843,4.25,7.5,0.09,4.25,-7.5,0,486.433,486.433,486.152,486.158,457.101,486.112
0.304,40,0.39,4.24999,7.52392,0.175899,0.702277,-0.0699548,-0.0745355,-0.704526,-0.00268211,0.155252,-0.205463,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.308,40,0.39,4.24998,7.52454,0.174921,0.701991,-0.0721103,-0.0766582,-0.704366,-0.00268212,0.155252,-0.244703,4.25,7.5,0.09,4.25,-7.5,0,442.461,442.461,442.748,442.742,401.136,425.167
0.312,40,0.39,4.24997,7.52512,0.174035,0.702322,-0.0683076,-0.072907,-0.704814,-0.00302667,0.145104,-0.221274,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.316,40,0.39,4.24996,7.5257,0.172993,0.701993,-0.0707449,-0.0753739,-0.704641,-0.00302667,0.145104,-0.260514,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.32,40,0.39,4.24994,7.52621,0.17214,0.702374,-0.066201,-0.0709298,-0.705164,-0.00392003,0.126088,-0.213295,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.324,40,0.39,4.24993,7.52671,0.17113,0.702111,-0.0678999,-0.0727044,-0.705084,-0.00392003,0.126088,-0.252534,4.25,7.5,0.09,4.25,-7.5,0,414.165,414.165,413.891,413.897,182.9,270.521
0.328,40,0.39,4.24991,7.52711,0.170354,0.702362,-0.0643899,-0.0693095,-0.705505,-0.00522323,0.100561,-0.193894,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.332,40,0.39,4.24989,7.52751,0.169435,0.701985,-0.0670965,-0.0721131,-0.705348,-0.00526899,0.0988665,-0.22995,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.336,40,0.39,4.24985,7.5277,0.168974,0.702341,-0.0622776,-0.0674705,-0.705894,-0.00846936,0.047898,-0.11512,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.34,40,0.39,4.24982,7.52789,0.168355,0.702082,-0.0637099,-0.0690502,-0.705871,-0.00846826,0.0479339,-0.154696,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,270.99,283.226
0.344,40,0.39,4.24977,7.52788,0.168092,0.702423,-0.0587723,-0.064313,-0.706408,-0.0115305,-0.0029286,-0.0657481,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.348,40,0.39,4.24973,7.52787,0.167672,0.702176,-0.0600885,-0.0657951,-0.706406,-0.0115305,-0.00292853,-0.104988,4.25,7.5,0.09,4.25,-7.5,0,465.447,465.447,465.745,465.74,427.144,465.168
0.352,40,0.39,4.24967,7.52762,0.167683,0.702549,-0.0544669,-0.0603767,-0.706974,-0.0150075,-0.0628454,0.00268325,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.356,40,0.39,4.24961,7.52736,0.167537,0.702366,-0.0551037,-0.0611788,-0.707038,-0.0150075,-0.0628453,-0.0365563,4.25,7.5,0.09,4.25,-7.5,0,293.176,293.176,292.893,292.899,37.6902,16.3267
0.36,40,0.39,4.24954,7.52695,0.167585,0.702461,-0.0524793,-0.0587191,-0.707352,-0.017137,-0.103196,0.0118953,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.364,40,0.39,4.24947,7.52644,0.16767,0.702056,-0.0557259,-0.0620822,-0.707219,-0.017869,-0.127545,0.0214511,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.368,40,0.39,4.24937,7.52555,0.168442,0.702337,-0.0510172,-0.057509,-0.707681,-0.0243154,-0.224138,0.192864,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.372,40,0.39,4.24927,7.52466,0.169018,0.702083,-0.0526467,-0.059242,-0.70767,-0.0243007,-0.221342,0.144058,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.376,40,0.39,4.24916,7.52347,0.170055,0.702429,-0.046745,-0.053521,-0.708198,-0.0278933,-0.29805,0.25926,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.38,40,0.39,4.24905,7.52228,0.170935,0.702276,-0.0471127,-0.0540196,-0.708287,-0.0278933,-0.29805,0.220022,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,-200.261,-99.5167
0.384,40,0.39,4.24893,7.521,0.171823,0.702417,-0.0435954,-0.0506497,-0.708622,-0.0287211,-0.319007,0.221971,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.388,40,0.39,4.24882,7.51971,0.172571,0.702096,-0.0463136,-0.0534669,-0.70856,-0.0287388,-0.321103,0.187066,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.392,40,0.39,4.24869,7.51805,0.173976,0.702362,-0.0410982,-0.048377,-0.708984,-0.0330378,-0.416429,0.351252,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.396,40,0.39,4.24855,7.5164,0.175191,0.702181,-0.0422343,-0.049569,-0.709014,-0.0330989,-0.412442,0.303725,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.4,40,0.39,4.24841,7.51442,0.176887,0.702494,-0.0357542,-0.0432482,-0.709474,-0.0350131,-0.493624,0.423998,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.404,40,0.39,4.24827,7.51245,0.178426,0.702397,-0.0355549,-0.0431476,-0.709587,-0.0350132,-0.493624,0.384759,4.25,7.5,0.09,4.25,-7.5,0,398.546,398.545,398.892,398.888,-0.400663,-53.9041
0.408,40,0.39,4.24813,7.51046,0.179846,0.702493,-0.032052,-0.0397681,-0.709856,-0.0350774,-0.496627,0.354895,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.412,40,0.39,4.24799,7.50846,0.18113,0.702233,-0.034799,-0.0425544,-0.709822,-0.0350839,-0.499985,0.321088,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.416,40,0.39,4.24784,7.50608,0.183,0.702458,-0.0297587,-0.0375188,-0.710112,-0.038115,-0.595317,0.467542,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.42,40,0.39,4.24769,7.50371,0.184695,0.702324,-0.0310354,-0.0387528,-0.710124,-0.0382593,-0.592704,0.423592,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.424,40,0.39,4.24753,7.50108,0.186744,0.702585,-0.0249721,-0.0326618,-0.710411,-0.0384328,-0.65904,0.512437,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.428,40,0.39,4.24738,7.49844,0.188637,0.702531,-0.0251987,-0.0327921,-0.71045,-0.0384328,-0.65904,0.473198,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,345.98,240.297
0.432,40,0.39,4.24723,7.49577,0.190439,0.702718,-0.0198703,-0.0274074,-0.710662,-0.0382625,-0.6666,0.450385,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.436,40,0.39,4.24707,7.49311,0.192083,0.702642,-0.0208348,-0.0282452,-0.710677,-0.0382625,-0.6666,0.411146,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.44,40,0.39,4.24692,7.49038,0.193712,0.702825,-0.0153003,-0.0225631,-0.71084,-0.0380557,-0.682072,0.407154,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.444,40,0.39,4.24677,7.48765,0.195195,0.702787,-0.0160672,-0.0230977,-0.710843,-0.0380179,-0.682481,0.370731,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.448,40,0.39,4.24662,7.48488,0.196626,0.702946,-0.0103627,-0.0172135,-0.71096,-0.0377404,-0.690993,0.357679,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.452,40,0.39,4.24647,7.48212,0.197907,0.702927,-0.0109499,-0.017558,-0.710961,-0.0377095,-0.691341,0.32034,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.456,40,0.39,4.24632,7.47932,0.199128,0.703058,-0.00517388,-0.0115723,-0.71102,-0.0374508,-0.698583,0.305233,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.46,40,0.39,4.24617,7.47652,0.20028,0.703062,-0.00589251,-0.0119423,-0.711004,-0.0372941,-0.700869,0.287987,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.464,40,0.39,4.24602,7.47363,0.20152,0.703204,-0.000431912,-0.00599821,-0.710963,-0.0363334,-0.722307,0.309997,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.468,40,0.39,4.24588,7.4707,0.202932,0.703277,-0.00204521,-0.00708072,-0.710877,-0.0359697,-0.733833,0.353031,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.472,40,0.39,4.24574,7.46773,0.204293,0.703403,0.00237852,-0.00221149,-0.710784,-0.0358429,-0.740697,0.340209,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.476,40,0.39,4.2456,7.46465,0.205985,0.703514,-0.000595336,-0.00463876,-0.710666,-0.0345067,-0.769924,0.422991,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.48,40,0.39,4.24546,7.46153,0.207662,0.70364,0.00298089,-0.000707731,-0.71055,-0.0338018,-0.780005,0.419293,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.484,40,0.39,4.24533,7.45826,0.209685,0.703761,-0.000827649,-0.00401523,-0.710425,-0.032811,-0.819639,0.505705,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.488,40,0.39,4.24521,7.45489,0.211746,0.703883,0.0022613,-0.000589595,-0.710312,-0.0306374,-0.841828,0.515225,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.492,40,0.39,4.24513,7.45145,0.214104,0.703985,-0.00186053,-0.0043736,-0.710199,-0.0198163,-0.858673,0.589507,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.496,40,0.39,4.24506,7.44789,0.216566,0.704087,0.00105837,-0.00127429,-0.710111,-0.0174281,-0.891965,0.615485,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.5,40,0.39,4.24495,7.44433,0.21911,0.704095,-0.00291649,-0.00500184,-0.710082,-0.0263209,-0.889271,0.636109,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.504,40,0.39,4.24486,7.44053,0.222009,0.7041,0.000274961,-0.00175579,-0.710099,-0.0231813,-0.948448,0.72463,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.508,40,0.39,4.24477,7.43674,0.224867,0.704085,-0.00304751,-0.00500817,-0.710091,-0.0217723,-0.947891,0.714591,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
0.512,40,0.39,4.24469,7.43277,0.227975,0.704093,0.000524891,-0.0014579,-0.710106,-0.0207353,-0.992191,0.776894,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
0.516,40,0.39,4.24461,7.42879,0.231077,0.704076,-0.00237663,-0.0043294,-0.710107,-0.0199402,-0.995361,0.775514,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,323.092,500
