time_s,body_mass,leg_mass,pos_x,pos_y,pos_z,rot_e0,rot_e1,rot_e2,rot_e3,vel_x,vel_y,vel_z,prev_wp_x,prev_wp_y,prev_wp_z,next_wp_x,next_wp_y,next_wp_z,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
0,100,0.39,-4.5,-7.5,0.09,0.707107,0,0,0.707107,0,0,0,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.004,100,0.39,-4.5,-7.5,0.089843,0.707107,-7.17845e-39,-2.95776e-38,0.707107,5.31148e-26,-3.28726e-32,-0.03924,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.008,100,0.39,-4.5,-7.5,0.0895291,0.707107,-1.43569e-38,-5.91552e-38,0.707107,5.31148e-26,-3.28726e-32,-0.07848,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.012,100,0.39,-4.5,-7.5,0.0890582,0.707107,-2.15353e-38,-8.87328e-38,0.707107,5.31148e-26,-3.28726e-32,-0.11772,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.016,100,0.39,-4.5,-7.5,0.0884304,0.707107,-2.87138e-38,-1.1831e-37,0.707107,5.31148e-26,-3.28726e-32,-0.15696,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.02,100,0.39,-4.5,-7.5,0.0876456,0.707107,-3.58922e-38,-1.47888e-37,0.707107,5.31148e-26,-3.28726e-32,-0.1962,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.024,100,0.39,-4.5,-7.5,0.0867038,0.707107,-4.30707e-38,-1.77466e-37,0.707107,5.31148e-26,-3.28726e-32,-0.23544,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.028,100,0.39,-4.5,-7.5,0.0856051,0.707107,-5.02491e-38,-2.07043e-37,0.707107,5.31148e-26,-3.28726e-32,-0.27468,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.032,100,0.39,-4.5,-7.5,0.0843514,0.707107,-6.3692e-06,7.97643e-06,0.707107,3.03254e-25,-8.07794e-28,-0.313423,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.036,100,0.39,-4.5,-7.5,0.0829718,0.707107,-3.32891e-06,1.25645e-06,0.707107,8.36027e-08,7.46208e-07,-0.344897,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.04,100,0.39,-4.5,-7.5,0.0814978,0.707107,-1.50653e-05,1.03597e-05,0.707107,-3.11946e-07,-3.04827e-07,-0.368506,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.044,100,0.39,-4.5,-7.5,0.0800066,0.707107,-2.75361e-05,2.83064e-05,0.707107,-1.0513e-06,5.57362e-06,-0.372816,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.048,100,0.39,-4.5,-7.5,0.0785862,0.707107,-0.00016225,9.09143e-05,0.707107,1.47912e-06,1.94415e-05,-0.3551,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.052,100,0.39,-4.5,-7.5,0.0773154,0.707107,-5.80094e-05,-4.82767e-05,0.707107,-3.40024e-05,0.000116142,-0.317683,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.056,100,0.39,-4.5,-7.5,0.0764712,0.707107,-0.000132812,4.26006e-05,0.707107,-7.3443e-05,-0.000173346,-0.211056,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.06,100,0.39,-4.5,-7.5,0.0762585,0.707107,0.000146868,-0.000194981,0.707107,-2.26915e-05,0.00029198,-0.0531859,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.064,100,0.39,-4.5,-7.5,0.0763961,0.707106,-0.000526724,0.000526699,0.707107,2.83904e-05,-0.000335505,0.0344052,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.068,100,0.39,-4.5,-7.5,0.0768152,0.707107,0.000131818,-6.05874e-05,0.707107,7.34341e-05,0.00099917,0.104773,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.072,100,0.39,-4.5,-7.5,0.0772902,0.707107,0.000270606,-0.000152782,0.707106,0.000112146,0.000285189,0.11876,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.076,100,0.39,-4.5,-7.5,0.0777016,0.707107,0.000254381,-9.86182e-05,0.707106,0.000167349,-2.25675e-05,0.102845,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.08,100,0.39,-4.5,-7.49999,0.078001,0.707107,0.000147777,2.94269e-05,0.707106,0.000226489,0.000107397,0.0748626,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.084,100,0.39,-4.5,-7.49999,0.0781707,0.707107,-4.53645e-05,0.000239607,0.707107,0.000231705,0.000198197,0.0424239,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.088,100,0.39,-4.5,-7.49999,0.0783673,0.707107,4.26713e-06,0.000177574,0.707107,0.000243243,0.000698623,0.0491347,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.092,100,0.39,-4.5,-7.49999,0.078487,0.707107,7.85492e-05,8.62475e-05,0.707107,0.000205112,0.000448715,0.0299322,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.096,100,0.39,-4.49999,-7.49999,0.0785259,0.707107,0.000131225,1.4625e-05,0.707107,0.000172758,0.000205734,0.00973297,-4.5,-7.5,0.09,-4.5,-3.5,0,0,0,0,0,0,0
0.1,100,0.39,-4.49999,-7.49999,0.0784637,0.707107,2.72198e-05,0.000131497,0.707107,0.000139968,3.06537e-05,-0.0155624,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.104,100,0.39,-4.49999,-7.49999,0.0783461,0.707103,0.00244831,-0.00229682,0.707102,0.000153026,0.000386898,-0.0294041,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.108,100,0.39,-4.49999,-7.50001,0.0786902,0.707095,0.0042376,-0.00410033,0.707094,0.000143819,-0.00528318,0.0860286,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.112,100,0.39,-4.49999,-7.50006,0.0795616,0.707088,0.0052658,-0.005059,0.707088,0.000106211,-0.0132149,0.217864,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.116,100,0.39,-4.49999,-7.50013,0.0806773,0.707074,0.00675853,-0.00648061,0.707077,0.000302383,-0.0183235,0.278917,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.12,100,0.39,-4.49999,-7.50024,0.0821309,0.70706,0.00810795,-0.00782491,0.707063,0.000458242,-0.0256408,0.36341,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.124,100,0.39,-4.49999,-7.50037,0.0838124,0.70704,0.00989367,-0.0096485,0.707039,0.000425258,-0.0322237,0.420361,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.128,100,0.39,-4.49999,-7.50053,0.0857843,0.707014,0.0117116,-0.0115415,0.707008,0.000319304,-0.0415244,0.492976,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.132,100,0.39,-4.49999,-7.50074,0.0880363,0.706983,0.0135956,-0.0134968,0.706971,0.000115117,-0.0514022,0.563008,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.136,100,0.39,-4.49999,-7.50097,0.0904232,0.70693,0.0163187,-0.0163017,0.706907,-1.63666e-05,-0.0590265,0.596713,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.14,100,0.39,-4.49999,-7.50127,0.0931596,0.706875,0.0186421,-0.0186765,0.706846,-0.000138926,-0.0745889,0.684105,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.144,100,0.39,-4.49999,-7.50162,0.0960865,0.706804,0.0214277,-0.0216293,0.706754,-0.00019443,-0.0860933,0.731714,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.148,100,0.39,-4.49999,-7.50202,0.0992634,0.706722,0.0242513,-0.0246907,0.706644,-0.000459971,-0.101853,0.794234,-4.5,-7.5,0.09,-4.5,-3.5,0,-167.828,-167.828,-167.828,-167.828,-167.829,-167.829
0.152,100,0.39,-4.49999,-7.5025,0.102687,0.706643,0.0267106,-0.0274339,0.706534,-0.000909423,-0.119006,0.855809,-4.5,-7.5,0.09,-4.5,-3.5,0,-81.8058,-81.8058,-81.8057,-81.8057,-81.8062,-81.8062
0.156,100,0.39,-4.5,-7.50301,0.106144,0.70656,0.0289753,-0.0299842,0.706424,-0.00131629,-0.127994,0.864227,-4.5,-7.5,0.09,-4.5,-3.5,0,-43.7303,-43.7303,-43.7303,-43.7303,-43.7305,-43.7305
0.16,100,0.39,-4.50001,-7.50355,0.109587,0.70648,0.0308938,-0.0321478,0.706327,-0.00179964,-0.135087,0.860947,-4.5,-7.5,0.09,-4.5,-3.5,0,-79.4172,-79.4172,-79.4172,-79.4172,-79.4173,-79.4173
0.164,100,0.39,-4.50001,-7.5041,0.112923,0.706358,0.0335182,-0.0350235,0.706193,-0.00210517,-0.137267,0.834012,-4.5,-7.5,0.09,-4.5,-3.5,0,103.386,103.386,103.386,103.386,103.386,103.386
0.168,100,0.39,-4.50002,-7.50467,0.116202,0.706319,0.0342356,-0.0359415,0.706152,-0.00239425,-0.142284,0.81968,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.172,100,0.39,-4.50003,-7.50524,0.119332,0.706142,0.0374044,-0.0393215,0.705987,-0.00242041,-0.14189,0.782565,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.176,100,0.39,-4.50004,-7.50581,0.122329,0.706101,0.0379335,-0.0400614,0.705959,-0.00247022,-0.142777,0.749246,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.18,100,0.39,-4.50005,-7.50638,0.125169,0.705907,0.0409631,-0.0433016,0.705792,-0.00247022,-0.142777,0.710006,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.184,100,0.39,-4.50006,-7.50696,0.127892,0.705868,0.0412623,-0.0438052,0.705783,-0.00258968,-0.144385,0.680633,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.188,100,0.39,-4.50007,-7.50754,0.130457,0.705665,0.0440645,-0.0468116,0.705624,-0.00258877,-0.144396,0.641235,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.192,100,0.39,-4.50008,-7.50811,0.132915,0.705634,0.0441097,-0.0470545,0.705635,-0.00262168,-0.142558,0.61444,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.196,100,0.39,-4.50009,-7.50867,0.135235,0.705437,0.046555,-0.0496912,0.705494,-0.00264278,-0.141146,0.58017,-4.5,-7.5,0.09,-4.5,-3.5,0,151.483,151.483,151.48,151.48,133.243,134.759
0.2,100,0.39,-4.50011,-7.50921,0.137502,0.705397,0.0466609,-0.0499606,0.705508,-0.00283635,-0.134485,0.566731,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.204,100,0.39,-4.50012,-7.50972,0.139686,0.705207,0.0489105,-0.0523388,0.705373,-0.00293524,-0.127975,0.545862,-4.5,-7.5,0.09,-4.5,-3.5,0,158.182,158.182,158.181,158.181,91.7752,105.551
0.208,100,0.39,-4.50013,-7.51017,0.141857,0.705204,0.0487396,-0.0522362,0.705395,-0.00318666,-0.112993,0.542728,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.212,100,0.39,-4.50014,-7.51057,0.143983,0.705062,0.0505127,-0.0540642,0.705275,-0.00328723,-0.100264,0.531668,-4.5,-7.5,0.09,-4.5,-3.5,0,118.912,118.912,118.911,118.911,-2.77963,23.7484
0.216,100,0.39,-4.50016,-7.51087,0.146183,0.705095,0.0501201,-0.0536986,0.705298,-0.003522,-0.0755378,0.55001,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.22,100,0.39,-4.50017,-7.5111,0.14838,0.704999,0.0514783,-0.0550725,0.70519,-0.00356863,-0.0551642,0.549177,-4.5,-7.5,0.09,-4.5,-3.5,0,122.18,122.18,122.18,122.18,-71.957,-53.0189
0.224,100,0.39,-4.50019,-7.51118,0.150683,0.705069,0.0508,-0.0543894,0.705222,-0.00369354,-0.0219536,0.575671,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.228,100,0.39,-4.5002,-7.51115,0.153047,0.705033,0.0515555,-0.0551286,0.705146,-0.00365997,0.00756605,0.591177,-4.5,-7.5,0.09,-4.5,-3.5,0,96.6912,96.6912,96.6911,96.6911,-174.788,-157.317
0.232,100,0.39,-4.50022,-7.51096,0.155556,0.70513,0.0507579,-0.054262,0.705174,-0.00363956,0.0478599,0.627046,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.236,100,0.39,-4.50023,-7.51062,0.158187,0.705147,0.0510902,-0.0545172,0.705114,-0.0034162,0.085398,0.657958,-4.5,-7.5,0.09,-4.5,-3.5,0,114.999,114.999,114.999,114.999,-200,-200
0.24,100,0.39,-4.50024,-7.51009,0.161003,0.705304,0.0496391,-0.0529843,0.705177,-0.00312149,0.132614,0.703961,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.244,100,0.39,-4.50025,-7.50939,0.16396,0.705383,0.0492306,-0.0524968,0.705163,-0.00275369,0.175223,0.739312,-4.5,-7.5,0.09,-4.5,-3.5,0,77.8075,77.8075,77.8076,77.8076,-200,-200
0.248,100,0.39,-4.50026,-7.5085,0.167072,0.705577,0.0475225,-0.0506518,0.705221,-0.00238069,0.22129,0.77787,-4.5,-7.5,0.09,-4.5,-3.5,0,-191.647,-191.647,-191.647,-191.647,-200,-200
0.252,100,0.39,-4.50027,-7.50746,0.170307,0.705677,0.0468365,-0.0498888,0.705221,-0.00184942,0.260377,0.80875,-4.5,-7.5,0.09,-4.5,-3.5,0,129.699,129.699,129.699,129.699,-200,-200
0.256,100,0.39,-4.50028,-7.50624,0.173693,0.705884,0.0443758,-0.0473882,0.705346,-0.00147758,0.306193,0.846627,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.26,100,0.39,-4.50028,-7.50487,0.177161,0.705988,0.0432317,-0.0462284,0.70539,-0.00128951,0.342014,0.866938,-4.5,-7.5,0.09,-4.5,-3.5,0,125.409,125.409,125.409,125.409,-200,-200
0.264,100,0.39,-4.50029,-7.50332,0.180789,0.706197,0.0403965,-0.0433541,0.705531,-0.00118484,0.386622,0.907028,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.268,100,0.39,-4.50029,-7.50164,0.184512,0.706323,0.0390755,-0.0419441,0.705564,-0.00104954,0.4208,0.930709,-4.5,-7.5,0.09,-4.5,-3.5,0,101.492,139.269,154.875,154.875,-200,-200
0.272,100,0.39,-4.50029,-7.49977,0.188411,0.706547,0.0362068,-0.038968,0.705664,-0.000729019,0.467693,0.974628,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.276,100,0.39,-4.50029,-7.49776,0.192389,0.706668,0.035173,-0.0378105,0.705658,-0.000503599,0.501356,0.994564,-4.5,-7.5,0.09,-4.5,-3.5,0,86.1951,128.799,200,200,-200,-200
0.28,100,0.39,-4.5003,-7.49555,0.196554,0.706861,0.0324787,-0.0350329,0.705737,-9.2097e-05,0.552441,1.04136,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-181.842,-181.842,-200,-200
0.284,100,0.39,-4.5003,-7.4932,0.200816,0.706962,0.0316189,-0.0341015,0.705721,6.48056e-05,0.589044,1.06533,-4.5,-7.5,0.09,-4.5,-3.5,0,34.6911,57.1189,200,200,-200,-200
0.288,100,0.39,-4.50029,-7.49063,0.205284,0.707118,0.0295262,-0.031948,0.705756,0.000313377,0.642801,1.11703,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-109.519,-109.519,-200,-200
0.292,100,0.39,-4.50029,-7.48789,0.209857,0.707201,0.0288408,-0.0312237,0.705733,0.000492639,0.682995,1.14324,-4.5,-7.5,0.09,-4.5,-3.5,0,-6.43731,8.90649,197.736,197.736,-200,-200
0.296,100,0.39,-4.50029,-7.48498,0.214578,0.70733,0.0274887,-0.0297926,0.70572,0.000622847,0.729485,1.18042,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-76.512,-76.512,-200,-200
0.3,100,0.39,-4.50029,-7.48188,0.21943,0.707441,0.0274863,-0.0296172,0.705616,0.00086433,0.773356,1.21286,-4.5,-7.5,0.09,-4.5,-3.5,0,-3.65922,42.9816,187.931,187.931,-38.6281,-57.0438
0.304,100,0.39,-4.50028,-7.47864,0.224381,0.707604,0.0263051,-0.0282545,0.705554,0.0012681,0.811809,1.23788,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-148.716,-148.716,-200,-200
0.308,100,0.39,-4.50027,-7.47526,0.229377,0.707751,0.0272151,-0.0288212,0.705349,0.00154408,0.843977,1.24894,-4.5,-7.5,0.09,-4.5,-3.5,0,52.2435,55.2664,200,200,111.239,200
0.312,100,0.39,-4.50027,-7.47173,0.234476,0.708087,0.0259032,-0.026955,0.705135,0.0023762,0.883208,1.27472,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.316,100,0.39,-4.50025,-7.46808,0.239599,0.708344,0.0267844,-0.0273165,0.70483,0.00325058,0.911045,1.28061,-4.5,-7.5,0.09,-4.5,-3.5,0,-1.86733,-50.2878,200,200,-52.7893,184.06
0.32,100,0.39,-4.50023,-7.46427,0.244838,0.708666,0.0258803,-0.0259371,0.704592,0.00484258,0.953157,1.30989,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-175.152,-171.345,-200,-200
0.324,100,0.39,-4.50021,-7.46038,0.250041,0.708904,0.0270672,-0.0267136,0.704279,0.00549772,0.971861,1.30084,-4.5,-7.5,0.09,-4.5,-3.5,0,107.284,36.2829,200,200,24.5255,134.483
0.328,100,0.39,-4.50018,-7.4564,0.25524,0.709206,0.0261283,-0.0254269,0.704058,0.00661673,0.995557,1.29954,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-193.438,-193.12,-200,-200
0.332,100,0.39,-4.50016,-7.45238,0.260343,0.709401,0.0273234,-0.0263861,0.703781,0.00706848,1.00541,1.27597,-4.5,-7.5,0.09,-4.5,-3.5,0,181.864,135.873,200,200,76.223,66.3148
0.336,100,0.39,-4.50012,-7.44829,0.265392,0.709725,0.0262562,-0.0249697,0.703547,0.00777064,1.02112,1.26202,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.34,100,0.39,-4.50009,-7.4442,0.270296,0.709969,0.0275596,-0.0259595,0.703215,0.00794938,1.02343,1.22611,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,73.6424,136.238
0.344,100,0.39,-4.50006,-7.44008,0.275079,0.710308,0.0265801,-0.0246541,0.702957,0.00824864,1.02904,1.19579,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.348,100,0.39,-4.50003,-7.43598,0.279665,0.710529,0.0282301,-0.0261535,0.702614,0.0080401,1.02658,1.14639,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.352,100,0.39,-4.5,-7.43185,0.284105,0.710799,0.0272376,-0.0251831,0.702417,0.0082257,1.03144,1.10997,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-179.967,-179.903,-200,-200
0.356,100,0.39,-4.49996,-7.42773,0.288362,0.710963,0.0287477,-0.0268122,0.702129,0.00813957,1.0297,1.06445,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,173.781
0.36,100,0.39,-4.49993,-7.42359,0.292505,0.711203,0.0275795,-0.0258002,0.701971,0.00837095,1.03601,1.03556,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.364,100,0.39,-4.4999,-7.41945,0.29647,0.711335,0.0289741,-0.0274401,0.70172,0.00832363,1.03452,0.991327,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,160.335
0.368,100,0.39,-4.49986,-7.4153,0.300306,0.711543,0.0277983,-0.0265281,0.701591,0.00845018,1.03876,0.958994,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.372,100,0.39,-4.49983,-7.41114,0.303985,0.711649,0.029103,-0.028141,0.701368,0.00845018,1.03876,0.919754,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,165.813
0.376,100,0.39,-4.49979,-7.40698,0.307522,0.711844,0.0279075,-0.0272346,0.701254,0.00851232,1.04124,0.884363,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.38,100,0.39,-4.49976,-7.40281,0.310903,0.711935,0.0291914,-0.0288541,0.701045,0.00851232,1.04124,0.845123,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,184.408
0.384,100,0.39,-4.49973,-7.39864,0.314133,0.712125,0.0279954,-0.0279481,0.700938,0.00853809,1.04229,0.807491,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.388,100,0.39,-4.49969,-7.39447,0.317206,0.712209,0.0292777,-0.0295689,0.700734,0.00853809,1.04229,0.768251,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,196.918
0.392,100,0.39,-4.49966,-7.3903,0.320121,0.712387,0.0280827,-0.0286827,0.700638,0.00853621,1.04222,0.728818,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.396,100,0.39,-4.49962,-7.38614,0.322879,0.712456,0.0293654,-0.0303238,0.700446,0.00853621,1.04222,0.689577,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.4,100,0.39,-4.49959,-7.38197,0.325477,0.712623,0.0281848,-0.0294617,0.700361,0.00852313,1.0417,0.649403,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.404,100,0.39,-4.49956,-7.3778,0.327918,0.712679,0.0294811,-0.0311273,0.700179,0.00852313,1.0417,0.610163,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.408,100,0.39,-4.49952,-7.37364,0.330201,0.712834,0.0282918,-0.0302737,0.700108,0.00852313,1.0417,0.570923,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.412,100,0.39,-4.49949,-7.36947,0.332328,0.712873,0.0295791,-0.0319481,0.69994,0.00852313,1.0417,0.531683,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.416,100,0.39,-4.49945,-7.3653,0.334298,0.713014,0.0283824,-0.0311019,0.699884,0.00852313,1.0417,0.492443,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.42,100,0.39,-4.49942,-7.36113,0.336111,0.713037,0.0296618,-0.0327839,0.699732,0.00852313,1.0417,0.453203,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.424,100,0.39,-4.49938,-7.35697,0.337767,0.713163,0.0284587,-0.031944,0.699691,0.00852313,1.0417,0.413963,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.428,100,0.39,-4.49935,-7.3528,0.339265,0.713168,0.0297315,-0.0336325,0.699554,0.00852313,1.0417,0.374723,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.432,100,0.39,-4.49932,-7.34863,0.340607,0.71328,0.028523,-0.0327979,0.69953,0.00852313,1.0417,0.335483,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.436,100,0.39,-4.49928,-7.34447,0.341792,0.713267,0.0297904,-0.0344915,0.699409,0.00852313,1.0417,0.296243,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.44,100,0.39,-4.49925,-7.3403,0.34282,0.713364,0.0285778,-0.0336609,0.699401,0.00852313,1.0417,0.257003,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.444,100,0.39,-4.49921,-7.33613,0.343691,0.713333,0.0298411,-0.0353584,0.699297,0.00852313,1.0417,0.217763,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.448,100,0.39,-4.49918,-7.33197,0.344406,0.713414,0.0286254,-0.0345307,0.699306,0.00852313,1.0417,0.178523,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.452,100,0.39,-4.49915,-7.3278,0.344963,0.713364,0.0298859,-0.0362308,0.699218,0.00852313,1.0417,0.139283,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.456,100,0.39,-4.49911,-7.32363,0.345363,0.71343,0.0286685,-0.0354049,0.699244,0.00852313,1.0417,0.100043,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.46,100,0.39,-4.49908,-7.31947,0.345606,0.713361,0.0299274,-0.0371061,0.699173,0.00852313,1.0417,0.0608028,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.464,100,0.39,-4.49904,-7.3153,0.345692,0.713411,0.0287094,-0.0362807,0.699217,0.00852313,1.0417,0.0215629,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.468,100,0.39,-4.49901,-7.31113,0.345622,0.713324,0.0299681,-0.0379819,0.699163,0.00852313,1.0417,-0.0176772,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.472,100,0.39,-4.49898,-7.30697,0.345394,0.713358,0.0287507,-0.0371558,0.699223,0.00852313,1.0417,-0.0569171,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.476,100,0.39,-4.49894,-7.3028,0.345009,0.713252,0.0300106,-0.0388556,0.699186,0.00852313,1.0417,-0.0961572,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.48,100,0.39,-4.49891,-7.29863,0.344468,0.713271,0.0287949,-0.0380275,0.699263,0.00852313,1.0417,-0.135397,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.484,100,0.39,-4.49887,-7.29447,0.343769,0.713146,0.0300572,-0.0397246,0.699243,0.00852313,1.0417,-0.174637,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
0.488,100,0.39,-4.49884,-7.2903,0.342914,0.71315,0.0288445,-0.0388934,0.699337,0.00852313,1.0417,-0.213877,-4.5,-7.5,0.09,-4.5,-3.5,0,-200,-200,-200,-200,-200,-200
0.492,100,0.39,-4.49881,-7.28613,0.341901,0.713007,0.0301106,-0.0405865,0.699334,0.00852313,1.0417,-0.253117,-4.5,-7.5,0.09,-4.5,-3.5,0,200,200,200,200,200,200
