time_s,body_mass,leg_mass,pos_x,pos_y,pos_z,rot_e0,rot_e1,rot_e2,rot_e3,vel_x,vel_y,vel_z,prev_wp_x,prev_wp_y,prev_wp_z,next_wp_x,next_wp_y,next_wp_z,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
0,40,0.39,4.5,7.5,0.09,0.707107,-0,-0,-0.707107,0,0,0,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.004,40,0.39,4.5,7.5,0.089843,0.707107,0,0,-0.707107,0,0,-0.03924,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.008,40,0.39,4.5,7.5,0.0895291,0.707107,0,0,-0.707107,0,0,-0.07848,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.012,40,0.39,4.5,7.5,0.0890582,0.707107,0,0,-0.707107,0,0,-0.11772,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.016,40,0.39,4.5,7.5,0.0884304,0.707107,1.18208e-38,6.96584e-38,-0.707107,5.13535e-25,3.17826e-31,-0.15696,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.02,40,0.39,4.5,7.5,0.0876456,0.707107,-1.21e-37,3.66848e-37,-0.707107,-4.35831e-25,-2.69735e-31,-0.1962,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.024,40,0.39,4.5,7.5,0.0867038,0.707107,-6.88287e-38,4.77635e-37,-0.707107,5.91239e-25,3.65917e-31,-0.23544,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.028,40,0.39,4.5,7.5,0.0856051,0.707107,-1.76644e-37,7.48408e-37,-0.707107,5.91239e-25,3.65917e-31,-0.27468,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.032,40,0.39,4.5,7.5,0.0843591,0.707107,-1.71757e-05,-1.49745e-05,-0.707107,-4.33019e-25,-1.53495e-33,-0.311497,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.036,40,0.39,4.5,7.5,0.0830299,0.707107,9.20187e-07,4.11585e-06,-0.707107,2.79084e-07,4.07617e-06,-0.332299,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.04,40,0.39,4.5,7.5,0.0817337,0.707107,-6.07856e-05,-3.46552e-05,-0.707107,5.89067e-07,-7.67023e-06,-0.324066,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.044,40,0.39,4.5,7.5,0.0806046,0.707107,-0.000128523,-9.27077e-05,-0.707107,1.40814e-05,5.16487e-05,-0.282273,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.048,40,0.39,4.5,7.5,0.0796923,0.707107,-0.000121068,-0.000100113,-0.707107,2.27689e-05,0.000168774,-0.228061,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.052,40,0.39,4.5,7.5,0.0790246,0.707107,-7.4271e-05,-6.95417e-05,-0.707107,-7.67446e-05,0.000131585,-0.166927,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.056,40,0.39,4.5,7.5,0.0786326,0.707107,-8.24227e-05,-9.4696e-05,-0.707107,-0.000102263,-2.27027e-05,-0.0979996,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.06,40,0.39,4.5,7.5,0.0785139,0.707107,0.000104187,7.54277e-05,-0.707107,-0.000131615,5.24528e-05,-0.0296891,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.064,40,0.39,4.5,7.5,0.078611,0.707107,0.000129138,0.000101681,-0.707107,-0.000140189,-0.000210571,0.0242844,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.068,40,0.39,4.5,7.5,0.0787865,0.707107,-4.76131e-05,-7.84504e-05,-0.707107,-0.000122034,-0.000338335,0.043876,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.072,40,0.39,4.5,7.5,0.0790935,0.707107,-0.000124755,-0.000142542,-0.707107,-0.000121412,-7.95895e-05,0.076747,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.076,40,0.39,4.5,7.5,0.0794082,0.707107,-0.000100334,-8.64638e-05,-0.707107,-0.000105011,5.83482e-05,0.07868,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.08,40,0.39,4.5,7.5,0.0797526,0.707106,-1.27542e-05,3.35814e-05,-0.707107,-4.49824e-05,-8.21505e-05,0.0860842,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.084,40,0.39,4.5,7.5,0.0801536,0.707106,-2.75346e-05,4.07358e-05,-0.707107,-1.80186e-05,-0.000243445,0.10027,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.088,40,0.39,4.5,7.5,0.0804759,0.707106,-0.000131453,-4.45151e-05,-0.707107,2.34528e-05,-0.000214186,0.0805545,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.092,40,0.39,4.5,7.5,0.0807423,0.707106,-0.000144388,-3.33768e-05,-0.707107,3.39817e-05,-9.91106e-05,0.0666045,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.096,40,0.39,4.5,7.5,0.0809379,0.707106,-6.25111e-05,8.64354e-05,-0.707107,0.000123493,-7.90863e-05,0.0489002,4.5,7.5,0.09,4.5,-7.5,0,0,0,0,0,0,0
0.1,40,0.39,4.5,7.5,0.0810271,0.707106,-1.76706e-06,0.000174142,-0.707107,0.000129873,-0.000116337,0.0222933,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.104,40,0.39,4.5,7.5,0.0809882,0.70708,-0.00624845,-0.00603954,-0.70708,0.000135182,-0.000149409,-0.00970864,4.5,7.5,0.09,4.5,-7.5,0,92.5589,92.5589,92.5589,92.5589,92.5589,92.5589
0.108,40,0.39,4.5,7.50028,0.0848885,0.7071,-0.00263944,-0.00232938,-0.707105,0.000379502,0.072189,0.975073,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.112,40,0.39,4.5,7.50057,0.0886033,0.707084,-0.00534045,-0.00492984,-0.707092,0.000376955,0.0725866,0.928704,4.5,7.5,0.09,4.5,-7.5,0,-358.1,-358.1,-358.114,-358.114,-358.139,-358.139
0.116,40,0.39,4.5,7.50087,0.0921663,0.706997,-0.0125164,-0.0120024,-0.707004,0.000378947,0.0726635,0.890735,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.12,40,0.39,4.5,7.50118,0.0957484,0.706987,-0.0130707,-0.012421,-0.706996,0.000424546,0.0775256,0.895545,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.124,40,0.39,4.50001,7.50149,0.0991633,0.706835,-0.0199054,-0.0191259,-0.70684,0.000422116,0.0775541,0.853721,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.128,40,0.39,4.50001,7.50192,0.103366,0.706882,-0.0181089,-0.0171998,-0.70689,0.000841152,0.109412,1.05056,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.132,40,0.39,4.50001,7.50236,0.107411,0.706761,-0.0225717,-0.0215331,-0.706764,0.000841152,0.109412,1.01132,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.136,40,0.39,4.50002,7.5028,0.111323,0.70682,-0.0207086,-0.0195521,-0.70682,0.000866795,0.110527,0.97807,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.14,40,0.39,4.50002,7.50324,0.115078,0.706689,-0.0251041,-0.02383,-0.706677,0.000866795,0.110527,0.93883,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.144,40,0.39,4.50002,7.50369,0.118677,0.706755,-0.0232411,-0.0218493,-0.706739,0.000866795,0.110527,0.89959,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.148,40,0.39,4.50003,7.50413,0.122118,0.706612,-0.027636,-0.0261267,-0.706579,0.000866795,0.110527,0.86035,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.152,40,0.39,4.50003,7.50457,0.125403,0.706686,-0.0257731,-0.0241463,-0.706646,0.000866795,0.110527,0.82111,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.156,40,0.39,4.50003,7.50501,0.12853,0.70653,-0.0301672,-0.0284233,-0.706468,0.000866795,0.110527,0.78187,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.16,40,0.39,4.50004,7.50546,0.131501,0.706612,-0.0283043,-0.0264432,-0.70654,0.000866795,0.110527,0.74263,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.164,40,0.39,4.50004,7.5059,0.134314,0.706444,-0.0326976,-0.0307199,-0.706346,0.000866795,0.110527,0.70339,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.168,40,0.39,4.50004,7.50634,0.136971,0.706534,-0.0308348,-0.0287402,-0.706423,0.000866795,0.110527,0.66415,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.172,40,0.39,4.50005,7.50678,0.13947,0.706353,-0.0352271,-0.0330165,-0.706211,0.000866795,0.110527,0.62491,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.176,40,0.39,4.50005,7.50722,0.141813,0.706451,-0.0333644,-0.0310372,-0.706294,0.000866795,0.110527,0.58567,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.18,40,0.39,4.50005,7.50767,0.143999,0.706258,-0.0377555,-0.0353132,-0.706065,0.000866795,0.110527,0.54643,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.184,40,0.39,4.50006,7.50811,0.146028,0.706363,-0.0358929,-0.0333344,-0.706152,0.000866795,0.110527,0.50719,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.188,40,0.39,4.50006,7.50855,0.147899,0.706158,-0.0402828,-0.03761,-0.705906,0.000866795,0.110527,0.46795,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.192,40,0.39,4.50007,7.50899,0.149614,0.706271,-0.0384203,-0.0356317,-0.705999,0.000866795,0.110527,0.42871,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.196,40,0.39,4.50007,7.50943,0.151172,0.706053,-0.0428088,-0.039907,-0.705736,0.000866795,0.110527,0.38947,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.2,40,0.39,4.50007,7.50988,0.152573,0.706175,-0.0409464,-0.0379293,-0.705834,0.000866795,0.110527,0.35023,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.204,40,0.39,4.50008,7.51032,0.153817,0.705944,-0.0453335,-0.0422042,-0.705554,0.000866795,0.110527,0.31099,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.208,40,0.39,4.50008,7.51076,0.154904,0.706074,-0.043471,-0.0402272,-0.705657,0.000866795,0.110527,0.27175,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.212,40,0.39,4.50008,7.5112,0.155834,0.705831,-0.0478566,-0.0445018,-0.70536,0.000866795,0.110527,0.23251,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.216,40,0.39,4.50009,7.51164,0.156607,0.705968,-0.0459942,-0.0425255,-0.705468,0.000866795,0.110527,0.19327,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.22,40,0.39,4.50009,7.51209,0.157223,0.705712,-0.050378,-0.0467998,-0.705154,0.000866795,0.110527,0.15403,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.224,40,0.39,4.50009,7.51253,0.157682,0.705858,-0.0485157,-0.0448242,-0.705267,0.000866795,0.110527,0.11479,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.228,40,0.39,4.5001,7.51297,0.157985,0.70559,-0.0528977,-0.0490982,-0.704936,0.000866795,0.110527,0.0755499,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.232,40,0.39,4.5001,7.51341,0.15813,0.705742,-0.0510354,-0.0471234,-0.705055,0.000866795,0.110527,0.0363099,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.236,40,0.39,4.5001,7.51386,0.158118,0.705462,-0.0554156,-0.0513972,-0.704706,0.000866795,0.110527,-0.0029301,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.24,40,0.39,4.50011,7.5143,0.157949,0.705623,-0.0535533,-0.0494232,-0.704831,0.000866795,0.110527,-0.0421701,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.244,40,0.39,4.50011,7.51474,0.157624,0.705329,-0.0579314,-0.0536967,-0.704465,0.000866795,0.110527,-0.0814101,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.248,40,0.39,4.50011,7.51518,0.157141,0.705498,-0.0560692,-0.0517237,-0.704595,0.000866795,0.110527,-0.12065,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.252,40,0.39,4.50012,7.51562,0.156502,0.705192,-0.0604452,-0.0559969,-0.704212,0.000866795,0.110527,-0.15989,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.256,40,0.39,4.50012,7.51607,0.155705,0.705369,-0.0585829,-0.0540247,-0.704347,0.000866795,0.110527,-0.19913,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.26,40,0.39,4.50012,7.51651,0.154752,0.70505,-0.0629567,-0.0582977,-0.703947,0.000866795,0.110527,-0.23837,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.264,40,0.39,4.50013,7.517,0.153877,0.70529,-0.0603987,-0.0557406,-0.704138,0.00153395,0.122017,-0.218708,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.268,40,0.39,4.50014,7.51748,0.152845,0.705022,-0.0640751,-0.0594279,-0.70378,0.00153395,0.122017,-0.257948,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.272,40,0.39,4.50015,7.51811,0.152407,0.705427,-0.0594883,-0.0549164,-0.704144,0.00350796,0.156137,-0.10942,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.276,40,0.39,4.50016,7.51873,0.151813,0.705329,-0.0611359,-0.0566502,-0.703963,0.00350796,0.156137,-0.14866,4.5,7.5,0.09,4.5,-7.5,0,20.7482,20.7482,20.5667,20.5615,20.5758,20.581
0.28,40,0.39,4.50018,7.51936,0.151093,0.705253,-0.0624427,-0.0580444,-0.703811,0.00375455,0.157167,-0.17983,4.5,7.5,0.09,4.5,-7.5,0,-204.181,-204.181,-203.999,-203.994,-204.008,-204.014
0.284,40,0.39,4.50024,7.51995,0.150578,0.70498,-0.0654148,-0.0611426,-0.703553,0.0148121,0.146485,-0.128832,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.288,40,0.39,4.50028,7.52074,0.151133,0.705513,-0.0589432,-0.0549201,-0.704103,0.009271,0.198151,0.138843,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.292,40,0.39,4.50031,7.52153,0.151532,0.705533,-0.0587043,-0.0549433,-0.704101,0.009271,0.198151,0.099603,4.5,7.5,0.09,4.5,-7.5,0,-250.423,-250.423,-250.589,-250.593,-285.815,-250.576
0.296,40,0.39,4.50035,7.52233,0.151773,0.705292,-0.0616618,-0.0581698,-0.703831,0.009271,0.198151,0.060363,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.3,40,0.39,4.50039,7.5231,0.151974,0.705552,-0.0580801,-0.0549592,-0.704132,0.00920273,0.193905,0.0501456,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.304,40,0.39,4.50042,7.52388,0.152017,0.705312,-0.0607329,-0.0579952,-0.703906,0.00920273,0.193905,0.0109056,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.308,40,0.39,4.50046,7.52461,0.152169,0.7056,-0.0565772,-0.0542195,-0.704264,0.00871642,0.183586,0.0379239,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.312,40,0.39,4.50049,7.52535,0.152164,0.705393,-0.0586572,-0.0566911,-0.704107,0.00871642,0.183586,-0.00131613,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.316,40,0.39,4.50053,7.52601,0.152255,0.7057,-0.0539654,-0.0523846,-0.704508,0.00804121,0.167029,0.0228797,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.32,40,0.39,4.50056,7.52668,0.15219,0.705527,-0.0555114,-0.0543263,-0.704414,0.00804121,0.167029,-0.0163601,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.324,40,0.39,4.50059,7.52727,0.152217,0.705844,-0.0502983,-0.0494982,-0.704843,0.00708774,0.146266,0.00683929,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.328,40,0.39,4.50061,7.52785,0.152088,0.705706,-0.0513256,-0.0509197,-0.704806,0.00708774,0.146266,-0.0324002,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,393.582,469.926
0.332,40,0.39,4.50064,7.52834,0.152046,0.706006,-0.0458893,-0.045864,-0.705228,0.00591172,0.122332,-0.0104896,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.336,40,0.39,4.50066,7.52883,0.151847,0.705881,-0.0466969,-0.0470594,-0.705221,0.00591172,0.122332,-0.0497288,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,423.694,352.574
0.34,40,0.39,4.50068,7.52921,0.151789,0.706156,-0.0411063,-0.0418406,-0.705623,0.00450763,0.0938245,-0.0145879,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.344,40,0.39,4.5007,7.52958,0.151573,0.70604,-0.0417632,-0.0428743,-0.705638,0.00450763,0.0938246,-0.0538272,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,384.784,457.377
0.348,40,0.39,4.50071,7.52984,0.151476,0.7063,-0.0359396,-0.0373867,-0.706011,0.00311287,0.0645949,-0.0241996,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.352,40,0.39,4.50072,7.5301,0.151223,0.706206,-0.0363669,-0.0381532,-0.706041,0.00311287,0.064595,-0.0634391,4.5,7.5,0.09,4.5,-7.5,0,499.97,499.97,500,500,402.062,307.66
0.356,40,0.39,4.50073,7.53026,0.151004,0.706417,-0.0307518,-0.0328598,-0.706364,0.00205867,0.0400139,-0.054709,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.36,40,0.39,4.50074,7.53042,0.150628,0.706316,-0.0313911,-0.0338215,-0.706391,0.00205867,0.0400139,-0.0939488,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.364,40,0.39,4.50074,7.53045,0.150354,0.706519,-0.02525,-0.0279584,-0.706691,0.000726601,0.00706097,-0.0685833,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.368,40,0.39,4.50074,7.53047,0.149922,0.706451,-0.025366,-0.0283515,-0.706739,0.0007266,0.00706098,-0.107823,4.5,7.5,0.09,4.5,-7.5,0,378.796,378.796,379.009,379.022,265.36,309.447
0.372,40,0.39,4.50074,7.53035,0.149633,0.706575,-0.0205012,-0.0237278,-0.706943,-0.000653181,-0.0308427,-0.0724013,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.376,40,0.39,4.50074,7.53023,0.149186,0.706472,-0.0218965,-0.0253609,-0.706947,-0.000653182,-0.0308427,-0.111641,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.38,40,0.39,4.50073,7.52988,0.149012,0.706607,-0.0161217,-0.019805,-0.707145,-0.00251907,-0.0877007,-0.0436014,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.384,40,0.39,4.50072,7.52953,0.14868,0.706545,-0.0166085,-0.0205064,-0.707176,-0.00251907,-0.0877006,-0.0828408,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,485.565,392.027
0.388,40,0.39,4.5007,7.52898,0.148555,0.706661,-0.0103249,-0.0143965,-0.707331,-0.00394485,-0.136182,-0.0312929,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.392,40,0.39,4.50069,7.52844,0.148287,0.706624,-0.0103144,-0.014535,-0.707364,-0.00394939,-0.136627,-0.0669517,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,135.58,199.197
0.396,40,0.39,4.50067,7.52772,0.148236,0.706698,-0.00490595,-0.00916144,-0.707439,-0.00478978,-0.179306,-0.0128761,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.4,40,0.39,4.50065,7.52697,0.148154,0.706681,-0.0057831,-0.0100254,-0.707438,-0.00479511,-0.186678,-0.0203903,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.404,40,0.39,4.50063,7.52592,0.148591,0.706771,0.000307056,-0.00378186,-0.707432,-0.00508999,-0.263116,0.10922,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.408,40,0.39,4.50061,7.52473,0.149538,0.706823,-0.00091319,-0.00476154,-0.707374,-0.0053079,-0.296947,0.2367,4.5,7.5,0.09,4.5,-7.5,0,500,476.04,500,500,500,500
0.412,40,0.39,4.50059,7.52321,0.15108,0.706908,0.00439326,0.000783548,-0.707291,-0.00403357,-0.37962,0.385354,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.416,40,0.39,4.50057,7.52146,0.153257,0.70699,0.00211066,-0.00122031,-0.707219,-0.00581593,-0.437058,0.544437,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.42,40,0.39,4.50055,7.5195,0.155736,0.707066,0.00645858,0.00338902,-0.70711,-0.00452087,-0.491607,0.61969,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.424,40,0.39,4.50052,7.51731,0.158709,0.707143,0.00333542,0.000553736,-0.707063,-0.00886157,-0.545858,0.743312,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.428,40,0.39,4.50049,7.515,0.161821,0.707183,0.00684958,0.00427577,-0.706984,-0.00747437,-0.578946,0.777928,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.432,40,0.39,4.50043,7.51258,0.165133,0.707196,0.00336633,0.000966945,-0.707009,-0.014503,-0.604658,0.827996,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.436,40,0.39,4.50037,7.51008,0.168477,0.707169,0.00647731,0.00418926,-0.707002,-0.0135785,-0.625585,0.8361,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.44,40,0.39,4.50034,7.5076,0.171783,0.707195,0.00310589,0.000857363,-0.707011,-0.0086932,-0.619224,0.826431,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.444,40,0.39,4.5003,7.50509,0.175033,0.707187,0.00620533,0.00395818,-0.706988,-0.00854669,-0.628853,0.812558,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.448,40,0.39,4.50027,7.50258,0.178159,0.707202,0.00297679,0.00072036,-0.707005,-0.00847722,-0.627235,0.781368,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.452,40,0.39,4.50024,7.50005,0.181179,0.707196,0.0061152,0.00384798,-0.706981,-0.008452,-0.63141,0.754948,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.456,40,0.39,4.5002,7.49753,0.18406,0.707212,0.00296012,0.000661222,-0.706995,-0.00841651,-0.630399,0.720453,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,485.747,500,500
0.46,40,0.39,4.50017,7.49497,0.186867,0.707201,0.00622871,0.00388139,-0.706974,-0.00839223,-0.638767,0.701723,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.464,40,0.39,4.50014,7.49242,0.189539,0.707214,0.00319865,0.000779062,-0.706992,-0.00838145,-0.637573,0.667975,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,477.232,500,500
0.468,40,0.39,4.5001,7.48985,0.192134,0.707205,0.00652306,0.00403528,-0.706967,-0.00840822,-0.64406,0.648823,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.472,40,0.39,4.50007,7.48728,0.194624,0.707219,0.00348221,0.000917509,-0.706985,-0.00855771,-0.641521,0.622485,4.5,7.5,0.09,4.5,-7.5,0,500,500,487.493,500,500,500
0.476,40,0.39,4.50003,7.48468,0.197044,0.70721,0.00682228,0.00418511,-0.706958,-0.00859381,-0.64926,0.60502,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.48,40,0.39,4.5,7.4821,0.199379,0.707223,0.00376235,0.00104974,-0.70698,-0.00896056,-0.646006,0.58354,4.5,7.5,0.09,4.5,-7.5,0,500,500,495.432,494.923,500,500
0.484,40,0.39,4.49996,7.47947,0.201669,0.707218,0.00712695,0.00436355,-0.706946,-0.00901213,-0.657936,0.57253,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.488,40,0.39,4.49992,7.47685,0.203921,0.707235,0.00399239,0.00117761,-0.706967,-0.00945011,-0.654237,0.563162,4.5,7.5,0.09,4.5,-7.5,0,500,500,482.522,481.879,500,500
0.492,40,0.39,4.49989,7.47419,0.206121,0.707224,0.00720082,0.00433246,-0.706939,-0.00944114,-0.665154,0.549825,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.496,40,0.39,4.49985,7.47155,0.20829,0.707236,0.0039017,0.000978629,-0.706966,-0.00944104,-0.661234,0.542394,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.5,40,0.39,4.49981,7.46881,0.210498,0.707222,0.00720263,0.00420304,-0.706942,-0.00946146,-0.682808,0.552042,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.504,40,0.39,4.49977,7.46611,0.212681,0.707232,0.00398569,0.000910021,-0.70697,-0.00933648,-0.677371,0.545718,4.5,7.5,0.09,4.5,-7.5,0,500,500,463.631,460.7,500,500
0.508,40,0.39,4.49974,7.46332,0.214904,0.707224,0.00717737,0.00405113,-0.706941,-0.00943527,-0.696906,0.55562,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.512,40,0.39,4.4997,7.46055,0.217095,0.707239,0.00385358,0.000678486,-0.706964,-0.00954161,-0.691339,0.547856,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
0.516,40,0.39,4.49966,7.4577,0.21934,0.707232,0.00714181,0.00392699,-0.706935,-0.00953225,-0.714261,0.561091,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
0.52,40,0.39,4.49962,7.45486,0.221547,0.707246,0.00392473,0.000676187,-0.706956,-0.00953297,-0.708864,0.551933,4.5,7.5,0.09,4.5,-7.5,0,500,481.252,451.826,447.329,392.641,377.73
