scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,True,2.0,0.0,10.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,15.2,0.0,15.8,27.0,18.6,4.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.007340431213378906,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.19386889992071032,-0.13327675242598458,0.26855766773223877,0.13193130493164062,0.0,0.0,0.0,0.0
0.01651144027709961,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.19386889992071032,-0.13327675242598458,0.26855766773223877,0.13193130493164062,0.0,0.0,0.0,0.0
0.02301955223083496,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.19386889992071032,-0.13327675242598458,0.26855766773223877,0.13193130493164062,0.0,0.0,0.0,0.0
0.027569293975830078,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.19386889992071032,-0.13327675242598458,3.4924596548080444e-07,4.889443516731262e-07,0.0,0.0,0.0,0.0
0.03299975395202637,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.19521113311011026,-0.133660247622956,0.07358913123607635,0.05861164629459381,0.0,0.0,0.0,0.0
0.03535270690917969,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.19521113311011026,-0.133660247622956,0.07358913123607635,0.05861164629459381,0.0,0.0,0.0,0.0
0.03806638717651367,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.1983749684851244,-0.13536200755951663,0.0913274735212326,0.07084251940250397,0.0,0.0,0.0,0.0
0.040041208267211914,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.1983749684851244,-0.13536200755951663,0.0913274735212326,0.07084251940250397,0.0,0.0,0.0,0.0
0.04300522804260254,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.20089165571524928,-0.13674019342363264,0.17221368849277496,0.13206079602241516,0.0,0.0,0.0,0.0
0.04554128646850586,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.2016346776593814,-0.13831012688623434,0.1719275861978531,0.15015676617622375,0.0,0.0,0.0,0.0
0.050534725189208984,0.7605840563774109,-3.7032382488250732,0.0,0.0,0.002177563728764653,-0.190235897898674,0.0,0.0,-0.20395961729102058,-0.14214507885594843,0.18072523176670074,0.1718290150165558,0.0,0.0,0.0,0.0
0.05976605415344238,0.018794778734445572,-0.03227262943983078,0.0,0.0,0.0022027648519724607,-0.19024984538555145,0.0,0.0,-0.2062366200230383,-0.14657924207093037,0.25169432163238525,0.25153422355651855,0.0,0.0,0.0,0.0
0.06332254409790039,0.018794778734445572,-0.03227262943983078,0.0,0.0,0.0022027648519724607,-0.19024984538555145,0.0,0.0,-0.20696765774226505,-0.14757393273807498,0.2573448419570923,0.2550389766693115,0.0,0.0,0.0,0.0
0.06699466705322266,0.018794778734445572,-0.03227262943983078,0.0,0.0,0.0022027648519724607,-0.19024984538555145,0.0,0.0,-0.208309890931665,-0.14784956991089818,0.3197246789932251,0.30327415466308594,0.0,0.0,0.0,0.0
0.07178878784179688,0.2476382851600647,-2.811863660812378,0.0,0.0,0.0025235842913389206,-0.19079791009426117,0.0,0.0,-0.2092206920244721,-0.14784956991089818,0.3273063898086548,0.30327415466308594,0.0,0.0,0.0,0.0
0.07572770118713379,0.2476382851600647,-2.811863660812378,0.0,0.0,0.0025235842913389206,-0.19079791009426117,0.0,0.0,-0.2093285500486203,-0.14784956991089818,0.3810589611530304,0.3570725917816162,0.0,0.0,0.0,0.0
0.08404731750488281,0.08577500283718109,-3.2560677528381348,0.0,0.0,0.0023061626125127077,-0.19125896692276,0.0,0.0,-0.20838179628109715,-0.14451795538720905,0.42592865228652954,0.3843548893928528,0.0,0.0,0.0,0.0
0.09372758865356445,0.0632946640253067,-4.726321697235107,0.0,0.0,0.002079607918858528,-0.19171854853630066,0.0,0.0,-0.20186237793258316,-0.1412702304378574,0.4354234039783478,0.4179149270057678,0.0,0.0,0.0,0.0
0.10409927368164062,0.20592376589775085,-6.804335594177246,0.0,0.0,0.002281192224472761,-0.1918591856956482,0.0,0.0,-0.19687694037195483,-0.13621288752779695,0.4688577651977539,0.4409048557281494,0.0,0.0,0.0,0.0
0.1087484359741211,0.2808181345462799,-6.6321306228637695,0.0,0.0,0.0024636664893478155,-0.1917399764060974,0.0,0.0,-0.19552272295764955,-0.13356437382371314,0.4636363983154297,0.4150841236114502,0.0,0.0,0.0,0.0
0.11395907402038574,0.2808181345462799,-6.6321306228637695,0.0,0.0,0.0024636664893478155,-0.1917399764060974,0.0,0.0,-0.18889544658498736,-0.12432453642168322,0.4727412164211273,0.41676849126815796,0.0,0.0,0.0,0.0
0.12125921249389648,0.2237170934677124,-8.078163146972656,0.0,0.0,0.0022613443434238434,-0.19124846160411835,0.0,0.0,-0.18577954810959466,-0.12131649597043873,0.44885170459747314,0.3956684470176697,0.0,0.0,0.0,0.0
0.13137054443359375,0.18337532877922058,-7.533476829528809,0.0,0.0,0.002167715458199382,-0.19077442586421967,0.0,0.0,-0.16469929650107243,-0.10417905435577883,0.43720683455467224,0.34441542625427246,0.0,0.0,0.0,0.0
0.14408659934997559,0.44670167565345764,-8.569068908691406,0.0,0.0,0.002541561843827367,-0.18974874913692474,0.0,0.0,-0.15110918545839808,-0.08897107295088133,0.4259660243988037,0.3626224100589752,0.0,0.0,0.0,0.0
