scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,True,2.0,0.0,10.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,15.8,0.0,16.6,27.0,18.9,4.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.009951353073120117,0.7242977023124695,-3.176384449005127,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.2061406525970384,-0.14631558912301254,0.23854960501194,0.10650353878736496,0.0,0.0,0.0,0.0
0.017586469650268555,0.7242977023124695,-3.176384449005127,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.2061406525970384,-0.14631558912301254,-4.1909518699867476e-07,-4.1909518699867476e-07,0.0,0.0,0.0,0.0
0.0218353271484375,0.7242977023124695,-3.176384449005127,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.20659605314344193,-0.14661519474564644,0.004791794344782829,0.003861962119117379,0.0,0.0,0.0,0.0
0.02643871307373047,0.7242977023124695,-3.176384449005127,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.2080461443569901,-0.14749004316373748,0.019955217838287354,0.008654175326228142,0.0,0.0,0.0,0.0
0.03495526313781738,0.7242977023124695,-3.176384449005127,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.21313943994176662,-0.14968315632141774,0.11295802146196365,0.08169911801815033,0.0,0.0,0.0,0.0
0.03878140449523926,0.7242977023124695,-3.176384449005127,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.2157999378707558,-0.15287096014624257,0.18379732966423035,0.1551336646080017,0.0,0.0,0.0,0.0
0.041214704513549805,-8.556638420031959e-08,7.734473911114037e-06,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.21696240768657538,-0.15423716178545321,0.1898770034313202,0.16421741247177124,0.0,0.0,0.0,0.0
0.04315805435180664,-8.556638420031959e-08,7.734473911114037e-06,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.21696240768657538,-0.15423716178545321,0.1898770034313202,0.16421741247177124,0.0,0.0,0.0,0.0
0.045441627502441406,-8.556638420031959e-08,7.734473911114037e-06,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.21836456200050208,-0.15508804175373353,0.19667193293571472,0.16421741247177124,0.0,0.0,0.0,0.0
0.04762578010559082,-8.556638420031959e-08,7.734473911114037e-06,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.21951504759141632,-0.15694559661406382,0.2605304419994354,0.23798024654388428,0.0,0.0,0.0,0.0
0.05080580711364746,-8.556638420031959e-08,7.734473911114037e-06,0.0,0.0,0.0021197244059294462,-0.1916050910949707,0.0,0.0,-0.22042584868422344,-0.1582758455785584,0.2598867118358612,0.24012602865695953,0.0,0.0,0.0,0.0
0.05893707275390625,0.055427566170692444,-1.3664286136627197,0.0,0.0,0.0022314952220767736,-0.191838338971138,0.0,0.0,-0.22263094606680903,-0.16098428040716897,0.3297898471355438,0.3033412992954254,0.0,0.0,0.0,0.0
0.06398558616638184,0.17964470386505127,-2.9824929237365723,0.0,0.0,0.0024297689087688923,-0.19233213365077972,0.0,0.0,-0.22301444126378045,-0.16177523925092252,0.3312203586101532,0.3079904615879059,0.0,0.0,0.0,0.0
0.07176446914672852,0.17386141419410706,-4.580794334411621,0.0,0.0,0.0023988273460417986,-0.19290505349636078,0.0,0.0,-0.22301444126378045,-0.16165539700186893,0.3870888650417328,0.36068522930145264,0.0,0.0,0.0,0.0
