scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,True,2.0,0.0,10.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,15.6,0.0,15.0,27.0,17.7,4.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.013499021530151367,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.08495617035407274,-0.02513089914567962,0.24347223341464996,0.11142425984144211,0.0,0.0,0.0,0.0
0.019643783569335938,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.08495617035407274,-0.02513089914567962,0.24347223341464996,0.11142425984144211,0.0,0.0,0.0,0.0
0.02465081214904785,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.08514791795255844,-0.02513089914567962,-1.2223608791828156e-06,3.841705904505943e-07,0.0,0.0,0.0,0.0
0.03092217445373535,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.08693356746345657,-0.025562331242272456,0.01623508334159851,0.004649546928703785,0.0,0.0,0.0,0.0
0.03595733642578125,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.09079248788298139,-0.028606324368233026,0.10682502388954163,0.0826655849814415,0.0,0.0,0.0,0.0
0.03836870193481445,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.09266202696821702,-0.02954109391085084,0.12005726248025894,0.09074797481298447,0.0,0.0,0.0,0.0
0.040337562561035156,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.09431585000515622,-0.031266822297222184,0.18921120464801788,0.16066770255565643,0.0,0.0,0.0,0.0
0.04226112365722656,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.09431585000515622,-0.031266822297222184,0.18921120464801788,0.16066770255565643,0.0,0.0,0.0,0.0
0.04452872276306152,0.7766337990760803,-3.436677932739258,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.09576594121870437,-0.03313636138245781,0.1985810548067093,0.1738283932209015,0.0,0.0,0.0,0.0
0.048423051834106445,-9.075076377484947e-06,8.036598046601284e-06,0.0,0.0,0.001977864420041442,-0.17877830564975739,0.0,0.0,-0.09764746452884535,-0.03626424408275587,0.2600265145301819,0.2454504519701004,0.0,0.0,0.0,0.0
0.0600130558013916,0.07383851706981659,-1.5507991313934326,0.0,0.0,0.002077031647786498,-0.1790180653333664,0.0,0.0,-0.0987619974450435,-0.04063848617321102,0.26167160272598267,0.2691969573497772,0.0,0.0,0.0,0.0
0.06758332252502441,0.2018054723739624,-3.3809995651245117,0.0,0.0,0.00227613584138453,-0.17957450449466705,0.0,0.0,-0.0987619974450435,-0.040470707024536035,0.32280752062797546,0.3180336356163025,0.0,0.0,0.0,0.0
0.0733180046081543,0.2018054723739624,-3.3809995651245117,0.0,0.0,0.00227613584138453,-0.17957450449466705,0.0,0.0,-0.0987619974450435,-0.040470707024536035,0.38322335481643677,0.3748985528945923,0.0,0.0,0.0,0.0
0.07981443405151367,0.07945182919502258,-5.010473728179932,0.0,0.0,0.0020457010250538588,-0.18013077974319458,0.0,0.0,-0.09952898783898632,-0.03679154997859156,0.45003542304039,0.40548595786094666,0.0,0.0,0.0,0.0
0.08560967445373535,0.07534965127706528,-6.201188564300537,0.0,0.0,0.0018476225668564439,-0.18029141426086426,0.0,0.0,-0.09708420595829359,-0.035736938186920184,0.43079501390457153,0.40119442343711853,0.0,0.0,0.0,0.0
0.09085893630981445,0.07534965127706528,-6.201188564300537,0.0,0.0,0.0018476225668564439,-0.18029141426086426,0.0,0.0,-0.0947592663266544,-0.03435875232280418,0.47321513295173645,0.4490843415260315,0.0,0.0,0.0,0.0
0.09508848190307617,0.07534965127706528,-6.201188564300537,0.0,0.0,0.0018476225668564439,-0.18029141426086426,0.0,0.0,-0.09372862298479374,-0.03307644025793103,0.465919554233551,0.43635281920433044,0.0,0.0,0.0,0.0
